amplitude_max_max,pitch_max_max,sound_intensity_max_max,amplitude_min_min,pitch_min_min,sound_intensity_min_min,amplitude_mean_kalman_mean,amplitude_mean_kalman_median,amplitude_mean_kalman_std,pitch_mean_kalman_mean,pitch_mean_kalman_median,pitch_mean_kalman_std,sound_intensity_mean_kalman_mean,sound_intensity_mean_kalman_median,sound_intensity_mean_kalman_std,sound_intensity_mean_kalman_max_freq_mean,sound_intensity_mean_kalman_freq_weighted_mean,sound_intensity_mean_kalman_freq_0.0_Hz_ws_10_mean,sound_intensity_mean_kalman_freq_0.1_Hz_ws_10_mean,sound_intensity_mean_kalman_freq_0.2_Hz_ws_10_mean,sound_intensity_mean_kalman_freq_0.3_Hz_ws_10_mean,sound_intensity_mean_kalman_freq_0.4_Hz_ws_10_mean,sound_intensity_mean_kalman_freq_0.5_Hz_ws_10_mean,amplitude_mean_kalman_max_freq_mean,amplitude_mean_kalman_freq_weighted_mean,amplitude_mean_kalman_freq_0.0_Hz_ws_10_mean,amplitude_mean_kalman_freq_0.1_Hz_ws_10_mean,amplitude_mean_kalman_freq_0.2_Hz_ws_10_mean,amplitude_mean_kalman_freq_0.3_Hz_ws_10_mean,amplitude_mean_kalman_freq_0.4_Hz_ws_10_mean,amplitude_mean_kalman_freq_0.5_Hz_ws_10_mean,pitch_mean_kalman_max_freq_mean,pitch_mean_kalman_freq_weighted_mean,pitch_mean_kalman_freq_0.0_Hz_ws_10_mean,pitch_mean_kalman_freq_0.1_Hz_ws_10_mean,pitch_mean_kalman_freq_0.2_Hz_ws_10_mean,pitch_mean_kalman_freq_0.3_Hz_ws_10_mean,pitch_mean_kalman_freq_0.4_Hz_ws_10_mean,pitch_mean_kalman_freq_0.5_Hz_ws_10_mean,amplitude_autocorrelation_lag_0_mean,amplitude_autocorrelation_lag_1_mean,amplitude_autocorrelation_lag_2_mean,amplitude_autocorrelation_lag_3_mean,amplitude_autocorrelation_lag_4_mean,amplitude_autocorrelation_lag_5_mean,amplitude_autocorrelation_lag_6_mean,amplitude_autocorrelation_lag_7_mean,amplitude_autocorrelation_lag_8_mean,amplitude_autocorrelation_lag_9_mean,amplitude_autocorrelation_lag_10_mean,sound_intensity_autocorrelation_lag_0_mean,sound_intensity_autocorrelation_lag_1_mean,sound_intensity_autocorrelation_lag_2_mean,sound_intensity_autocorrelation_lag_3_mean,sound_intensity_autocorrelation_lag_4_mean,sound_intensity_autocorrelation_lag_5_mean,sound_intensity_autocorrelation_lag_6_mean,sound_intensity_autocorrelation_lag_7_mean,sound_intensity_autocorrelation_lag_8_mean,sound_intensity_autocorrelation_lag_9_mean,sound_intensity_autocorrelation_lag_10_mean,time_1_last,language_first,tone_first,participant_first,script_first
-41.60050082,216.62109375,48.38729485933575,-71.21842908,0.0,16.901960800285135,-53.65152747895729,-52.78744570877359,2.3424494166743077,55.15750851333503,59.253575075449234,15.047232792857155,33.64864694979351,34.38394746821389,2.9604428915786807,0.009690828119655201,0.00053481640203673,366.09839456160773,1.832802951114401,0.41298899865267347,-0.27259428671822344,0.005242624705839516,0.06984888491484018,0.0037402345112343602,-0.00142864059798945,-587.1670565643919,1.867109424241712,0.5498325811040743,0.2978261780671872,0.613171149783006,0.36727556026714564,0.09192688480314229,0.02007997594052307,670.7470120816611,20.512176476307708,15.982920554778314,6.528287560217803,10.036697074415585,8.314281684518027,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,218,en,bus,subject2,t1
-39.25034181,236.640625,48.78917994607826,-70.3599379,0.0,16.127838567197355,-50.08759526359571,-50.14341227426928,1.6189347754459111,67.7250816023834,66.10718204143497,11.8207100946433,35.981276895039116,35.79551624519723,1.3883697434648161,0.005868190976457939,-0.0059638584849921,387.3112325160705,-2.89865524165499,-2.1900157793073562,-1.0965388210472249,-1.2516463134405522,-1.1512018787208054,0.00220460145361975,0.00508305697828915,-568.2850422774752,-3.0737674483692885,-2.3953576179027736,-1.7666824615124526,-1.9353010895048341,-1.7697713782381528,0.04934885621105193,-0.0185344279283182,680.6150124904054,-10.282462454898127,-8.549224639239842,-4.280896812486029,-7.0833178257042135,-6.745307689531755,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,228,en,bus,subject2,t1
-35.77207035,466.5625,54.07465688470743,-70.5809295,0.0,16.720978579357176,-49.0659615808728,-49.06658952052767,6.147160392186936,44.19411723821155,54.315604434824145,19.943305968566076,30.153919239184432,31.605599469946355,6.0537212119054,0.0231372889764825,0.01222073381081661,363.29343107207444,3.054748629011675,4.565272942715654,2.848558424041952,3.0510171469482272,2.7307102439604423,0.009934045466426488,0.0005596207112034509,-555.3270975630167,4.381498886600445,-1.061304860766613,0.092302055442706,-0.692076376225021,-0.5386448733196151,0.10654701663864437,0.02264171160392369,653.9883172411372,-4.287308035403288,14.49977575778398,10.411488605316709,13.255315422141573,11.614518442701115,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,4,en,bus,subject2,t1
-33.65667977,511.25,55.31578537879091,-68.28360627,0.0,19.54242509439325,-46.539120785654085,-46.05400644289095,2.2508656953313997,118.82074841186997,121.56497986368338,21.16898281526269,39.56280635255594,40.169352463308904,2.508596596922035,0.04517506704061653,-0.023271506512795852,386.77485795801346,-6.776932013380632,-5.8825611693613045,-4.791240216262837,-5.0977948867779475,-4.992344877709603,0.01404745360289723,0.004951735224684501,-508.6182675519726,-9.646727113282495,-0.952240004979678,-2.1344612317292544,-1.2624462624918267,-1.5577803063308806,0.22071834567634435,-0.09122940811980604,903.4364072290604,-50.27419582687615,-45.61608125035156,-34.45287526731563,-38.920094943285534,-39.387311516537764,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,14,en,casual,subject2,t1
-33.35093728,585.46875,57.66534789400468,-68.59430456,0.0,21.73186268412274,-46.681383233392424,-46.473656313691336,1.2016366331817747,117.24627297548552,113.82659493793003,16.79782068034904,40.369709152887964,40.51255640791858,1.4045806519608202,0.0077575692163281305,-0.00183241050098466,441.1071914973756,-0.508649862864368,-1.4071947300237069,-0.6120015573501247,-0.18751931838606345,-0.24279534100587305,0.00356372859389092,-0.0007701530681435101,-515.6842599875024,1.4918415555286828,-0.09842090253767566,0.056682458331498965,0.14045443060634355,0.2864081307248346,0.03571042663775477,-0.00141704486064603,1270.8797908329523,26.254472629269536,-2.851633100538426,-3.5659879517915387,-3.105518997479149,1.3428882693483284,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,24,en,casual,subject2,t1
-34.83688676,480.3125,54.47996340717134,-68.01006024,0.0,21.875207208364632,-48.2193491511853,-47.91843600322484,1.8512562067587102,100.74357069940228,96.73190131083982,18.116112769510607,39.08110278483743,39.10590920982828,2.3492421488904482,0.00495084576174448,0.00221113840639897,435.40521156276634,2.401456260440264,-0.12968817061823704,1.0403757633545063,0.3282746511267466,0.6903760551973652,0.0024471854480625803,-0.00218803885942901,-521.3839850029068,1.3911182501991461,0.11532503885932362,1.01172778667124,0.6561907784886181,0.7700228635766991,0.0318785852462577,0.00763958375253232,1250.176512716876,-15.17127977297476,7.938385507831538,8.828999812704328,9.29700755558754,8.873131903583737,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,34,en,casual,subject2,t1
-35.35275397,495.703125,54.68357670633867,-66.98528759,0.0,19.86771734266245,-48.58146488601555,-48.77198512316816,1.5651362204262569,123.4497360272178,115.86924641332499,23.981195345373298,38.71708770085105,38.395923016273905,1.3930216450422421,0.00487938325681792,0.00106268110276511,424.2818233725323,0.9087362776627813,1.4153193489179814,0.032203865952653385,0.5270390323778877,-0.07814489457156641,0.00215623313994043,-0.00119430828554442,-537.3793322822978,1.9831866331293384,1.0144181228686988,0.06830474101231516,0.38048992693528944,0.03684638568412466,0.04176904179402239,-0.013104767952858082,1149.2777027322638,22.36776733123922,-8.245114439658206,-13.037064395442382,-8.619713052749933,-13.01508796280802,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,44,en,casual,subject2,t1
-32.93632891,516.484375,57.26785056783918,-69.68455634,0.0,21.00370545117563,-48.452774124186284,-47.91155837629397,2.260530710951209,109.58161338110058,110.30800197434874,27.107695062056177,38.337351417511115,39.0221212068209,2.6967144366730045,0.00548895712238313,-0.00030444830381307005,430.103091552049,-1.6026434933733753,-1.077522124229342,-0.2168766174889704,0.6106426563735518,0.17883615737443787,0.00312916618121509,0.0008945239244719201,-527.1246639419603,-2.3418639283166867,-1.0701896179163568,-0.4276626111416169,0.2520810310658348,-0.048089775796527734,0.05384076801761702,0.0005307260950213604,1385.1328668993565,-30.324782779961048,1.0990475860020106,3.59128092256429,7.298836866277957,4.742732105136451,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,54,en,casual,subject2,t1
-31.55501057,330.234375,56.64403141934798,-67.10344923,0.0,21.613680022349747,-49.71619677727774,-49.283392451603866,1.535856446481364,75.69496004312084,75.53209168656952,8.568009926721398,37.70060687962085,38.01290398233818,1.8213454271950722,0.00787044045638404,0.00213375286669776,411.49310361779465,1.9756934366656438,2.221816245951436,0.4386165469999816,-0.28414468622413,0.7568994440209131,0.00317303794834784,-0.00297457175596875,-546.7606135319035,2.5933010664281384,2.274491615666972,0.8709495874486699,0.23214395735612134,0.9191628560272589,0.06044931846899687,0.02800413179047128,951.2781725718266,35.61471955517295,30.439617452874757,22.062437999501924,16.59408543273342,22.348926869856815,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,64,en,casual,subject2,t1
-34.64803419,1133.28125,55.72764757260898,-70.30793681,0.0,19.395192526186182,-48.45270593954967,-48.62535577499366,1.884427388726031,98.54722265755792,101.03954457628839,15.544319463112643,38.42280177664171,38.784240154010426,2.3538371409404637,0.00684622111650746,-0.0016359405358890799,420.93263416142247,-2.279450033136191,0.02044108654471257,0.12628732069836132,-0.3424601910132178,-0.6377974258902006,0.0028606803046355997,0.002116896148672981,-537.3367164072312,-2.440752186806152,-0.25548248776874233,-0.471280365206266,-0.6832651441849904,-0.9199438874458423,0.03796661415140497,-0.02126006073013051,944.3802012050048,-4.609660429317095,-12.577532405200419,-11.679268494865013,-12.884704433671041,-14.116654602284203,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,74,en,casual,subject2,t1
-35.2812437,520.234375,54.23290120554515,-68.84604628,0.0,20.086001717619176,-50.006403139089045,-50.238324021110024,1.044965254689076,94.12629569575239,92.46097744351326,13.539702301809243,37.280533638759906,37.45522152467785,1.7067247136516752,0.006223432626918419,0.0018558135715879699,415.24744333055304,2.1911119574016853,-0.2578276086288511,0.7054368831678184,0.5405778695273472,0.5223890047848968,0.00220572554751543,-0.00217629928153855,-540.3940022433817,1.2705101824800167,-0.11681215845392505,0.8145633257541419,0.8814238712554527,0.8574332331319503,0.035791584845791216,0.0009333216086285998,1074.0134810838676,0.1219103137611162,-2.430845378480362,3.6634339980309805,1.4817490384625365,2.1667361028606025,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,84,en,casual,subject2,t1
-35.43783905,420.0,52.47005454182812,-71.04931662,0.0,20.3342375548695,-49.122027383977596,-48.74102760185663,1.5012017039510426,86.11692516222251,91.45014613173785,13.622827522152114,37.733277138911674,38.32452029754205,1.7344381103484185,0.00351406063596611,-0.0012891698837848146,414.62402696645603,-0.8501730105035307,-0.535819098496556,-0.7216973247761329,-0.1840415799228193,0.022652543650555045,0.0016887247583360298,0.0011345587442700763,-545.1884005506779,-0.8008666664592013,-0.3316260916608031,-0.620267390418833,-0.3810366776747337,-0.30722016343720193,0.03014001657748918,0.004171283438627641,1009.9893941505707,-5.084204253399608,6.1814926354810975,1.2235341085252833,5.605981368374553,4.773125392371512,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,94,en,casual,subject2,t1
-37.4850197,491.40625,52.59653596243472,-70.97696748,0.0,17.24275869600789,-50.632248132119265,-50.70942782864781,1.0666196400372456,74.35217248024031,75.4554279847758,7.567243959372748,35.55984215313781,35.73038746250013,1.332517482608975,0.0059657730533590695,0.00466379020715921,401.7978369793117,1.6675922864817772,0.815977437362379,1.6396690214763416,1.2628142500197836,1.2480527790181128,0.0019109359197733802,-0.0023497772941253902,-548.2488003409105,0.7184287124857349,0.3888185630788769,1.2038799244038287,0.788831675980294,0.8532906826297341,0.03582980806353532,0.009927033730292339,875.4456264230017,10.801139182094595,3.4220376043513454,9.06209227081105,5.8111633948198245,6.823842728646184,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,104,en,casual,subject2,t1
-35.95565131,572.03125,53.09730213943774,-69.23731381,0.0,19.19078092376074,-51.199364069143144,-50.5605154815546,2.196461190347765,83.74490941713171,77.77153029488979,21.349704310213387,36.24369707749801,36.608544463409544,2.6856216527038232,0.00533361957958359,-0.0008555401130829803,391.24351899976693,0.5065860429480523,0.7505832232865473,-0.6956355541514683,-0.14853092136480375,-0.4556304483438135,0.00215902262629071,-0.00148174576202075,-565.3032016347573,1.887279920052579,1.5595402342172409,0.02583863864342532,0.49212715117678557,0.20945014663267578,0.02475263996399247,-0.00615089515885082,817.4468196571868,12.498588530459394,3.7964843858654644,-3.6024292817797168,-5.300777854431419,-7.178326967385327,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,114,en,casual,subject2,t1
-36.48053338,501.328125,53.08237769595013,-68.27084482,0.0,21.73186268412274,-49.150212223541104,-48.84293962642687,2.5489384973972875,126.49298167583716,129.4233907154575,23.592511807080278,38.5134074373373,38.769514499077815,3.2447923155606446,0.01010037335288318,-0.00522322196183271,411.79557109632515,-0.9743241930980631,-1.5504386151116634,-1.0977984746584597,-1.528849425701545,-1.406040913353749,0.0037458472953402697,0.00332282871939652,-551.0179138003916,-1.0350934318312324,-1.317658328910744,-1.1081106849052773,-1.317336544479403,-1.3093464899648555,0.05318668516336145,-0.03535130659367305,1155.1791563766906,-22.594341485901595,-23.45956968107617,-26.250117770863387,-21.79609202989104,-22.892455426388693,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,124,en,casual,subject2,t1
-27.02437617,418.75,63.11698352555253,-69.21237329,0.0,21.33538908370217,-44.78709940995221,-44.66145011280821,1.6053649761925266,110.99145570310259,116.27734017379319,14.618172486584898,42.185853527179006,43.0077571701036,2.0195986840322147,0.00983033654335567,-0.007808679425549099,447.62866518808596,-2.6825719202270077,-3.5189277638917575,-2.1944862615334957,-1.9176967994659193,-1.6769089435696596,0.00539842075603416,0.00686989946877369,-515.0327371066599,-2.177433216018373,-3.791807334405101,-2.3260640422644476,-2.4386612473000895,-2.07583283615818,0.056227552425772376,0.005419156156544751,1340.5127976515919,2.2945110331632224,-1.6917643354813627,7.621315618314067,7.164291067015961,10.066647008296659,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,134,en,casual,subject2,t1
-31.52703689,538.28125,57.68970908138364,-69.14605751,0.0,18.19543935541869,-47.917993037325544,-46.95752532625027,3.897072269146154,110.52136643768122,127.47266614669361,44.72460937740849,35.926560416357006,38.656266888902756,6.496372677057519,0.00819756029862154,0.00980651248136204,444.67272400488844,-3.334349442937685,2.6320124884171903,3.1023285898330792,3.6262989116219004,3.659541850105841,0.004514720049767889,-0.004613429151514307,-505.3856891730152,-1.4134139826467433,2.8439461143927134,2.2671709146939256,1.7080838064546193,0.9580109788758581,0.034561619505514875,-0.00513751734386793,1331.8414185173685,-49.167842842837786,-9.720015926002711,-0.7518558975084971,2.6431576374810026,1.5288541372479592,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,0,en,casual,subject2,t1
-33.22861535,4050.3125,59.335627007388055,-67.64364114,0.0,18.06179973983887,-47.28110631475485,-46.74644089341518,2.047596814312646,192.09879022458787,140.19055126372888,174.33575625475711,34.549976102464335,37.224309195772896,6.418517107822629,0.052084374459518176,0.006258744304840069,360.2010832138022,10.504732773481502,3.687857953359976,1.2886367342070615,1.1178504274392995,0.8964627945746335,0.012630733989883399,0.0005060136657125201,-524.7180493156372,1.5726644775115999,-1.4791911717219515,-1.240243445020337,-0.31537483794607135,0.2722079297048502,0.42848030899021927,-0.03453920219889871,1284.1849105789886,117.50374353373736,-42.25748012528565,-28.054211426700864,-44.13249375216196,-37.28449811183639,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,10,ch,casual,subject3,t1
-39.70050603,4126.25,50.240749873074265,-68.75910655,0.0,21.303337684950066,-51.8681388049384,-51.63672157902619,1.0393671094253827,168.14956554773028,147.87562678964213,55.15269811215062,35.878786430295165,36.13655084190074,1.560603107821651,0.01955161041447525,-0.00731450318970885,399.478223738217,-4.549048606192187,-1.7431246931358444,-1.0970582119660732,-1.278918749711174,-1.0460930445493473,0.00500919118808008,-0.00764227588656099,-547.479224025782,2.813325361254539,3.1221913451548504,2.4904055467333075,2.577608830123379,2.6899961984732146,0.3346061989475971,-0.030030603118042842,2184.9486393588836,-66.90878953297742,16.989443909657172,-4.237008576087318,9.72248513787183,8.502895617327356,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,20,ch,casual,subject3,t1
-33.16864899,521.171875,55.9067690972119,-68.33732071,0.0,17.403626894942438,-51.057177388387224,-50.55814012120766,2.42699158595133,117.29610800971845,114.2842164897445,29.982159191436104,37.448237567046014,37.96336207698384,3.222302970604284,0.00953674248745591,-0.00292317988399992,402.0840713791407,-1.6063019374163496,-0.09186930699547276,0.2925386353450151,-1.217293303252822,-1.0857844106272627,0.00259585927366099,0.0008504726068921401,-567.4382351659093,-0.6534574433382161,-0.09505915492236028,0.2646813231198422,-0.4426086818430278,-0.6292018872227686,0.15463350548226817,0.01794257366001163,1619.5334212517917,-2.44589540923799,33.64473564261372,37.572773620631516,23.66246982899066,22.621816203622878,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,30,ch,casual,subject3,t1
-33.69456538,1082.1875,56.86927488475614,-66.28415532,0.0,20.492180226701816,-49.67499045352118,-49.18512522831878,2.165871655959907,134.98569099129003,128.03063285324276,38.501972797997944,38.35012457339108,39.09496814469072,2.619079276800144,0.011097841146869871,-0.00198609850282653,414.26048620026734,1.6944841901882044,-1.5136622464030016,-0.757935979758934,-0.1131448592499936,-0.47467758615681693,0.00413944216952789,0.0019375866100175103,-554.8975061043586,0.056372988419197245,-1.0954781191420748,-0.7457994071303629,-0.7531351611189562,-0.8276828849782982,0.09226562607476234,-0.01086778039624294,1350.7383827741153,5.259368874068113,-15.438999776476887,-7.6928607413581345,-4.857497652653987,-7.510608037185141,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,40,ch,casual,subject3,t1
-32.37079662,623.8359375,57.34990941089815,-66.74723631,0.0,18.920946026904804,-47.56483396737354,-47.26541234714674,1.5441670947375892,154.4658652726042,131.87987086822002,48.941103687655314,40.705835787930745,41.29759770148898,1.4412000437034087,0.00532955056424935,-0.005566311423012589,439.2206846124329,-3.5387644803223224,-0.5996378410058639,-1.702875433039143,-1.31499762148129,-1.5283817767168981,0.00393282643303526,0.0037794611157791398,-530.5862973774214,-2.8883163813287767,-1.000461858098194,-1.432675274022008,-1.2583621422254025,-1.3394831499814577,0.09849273847772289,-0.01331359114714262,1545.9859641138924,11.422251703963422,-2.597091844433069,-12.485352364775334,-14.188370736070443,-12.723118363535615,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,50,ch,casual,subject3,t1
-35.96764903,1536.40625,55.11759068158232,-67.57739532,0.0,18.80813592280792,-48.804501136529844,-49.00443810164613,2.234438371448268,159.56680198232812,160.45587242704823,37.97854348156405,38.64632243557134,38.287436165305536,3.183289107220763,0.007403186280615511,0.00274331414114152,440.3760272771753,1.5322686478923102,-1.0794143248970394,1.0469973170057094,0.945293246892809,1.2489383081376682,0.0031761413348795503,-0.00172134840763194,-527.9113661050932,0.7439285400750378,-0.5245206510307001,0.42287421530953606,0.8184597466729564,0.8883543809652783,0.08986899818045009,-0.010731595968084201,1838.7321914732215,-39.024675397373855,-18.039846682396348,-10.970904234667298,1.798310977130167,-3.566721399980203,1.0,0.7415377861813918,0.5712232666471331,0.4829576387709008,0.4338432875613182,0.41160307166556614,0.40655383960904123,0.4092522788828733,0.4023808760413853,0.3936394381448303,0.3840643414207364,1.0,0.7663453582606656,0.5881667315791435,0.4725061074913712,0.3835516922955788,0.3325568653168155,0.3046646595591887,0.2808260920495214,0.2647465615919911,0.2550262195742638,0.2463617146654308,60,ch,casual,subject3,t1
